run,ticks,mode,arrival_rate,ns_demand_share,nb_vehicules,nb_arretes,queue_ns,queue_ew,file_moyenne,vitesse_moyenne,attente_moyenne,vehicules_sortis,debit_100_ticks,congestion_pct,niveau_congestion,phase_j1,phase_j2,phase_j3,phase_j4
180295,560,INTELLIGENT,40,50,71,14,10,4,3,0.2007042253521127,26.267605633802816,109,40,19.718309859154928,FAIBLE,2,0,0,2
180295,565,INTELLIGENT,40,50,72,14,10,4,3,0.20138888888888895,26.875,109,39,19.444444444444443,FAIBLE,2,2,0,2
180295,570,INTELLIGENT,40,50,73,18,10,8,4,0.18835616438356168,27.534246575342465,110,37,24.65753424657534,FAIBLE,2,2,2,2
180295,575,INTELLIGENT,40,50,73,21,11,10,4.75,0.1780821917808219,28.931506849315067,110,34,28.767123287671232,FAIBLE,2,2,2,2
180295,580,INTELLIGENT,40,50,75,17,14,3,3.75,0.19333333333333333,29.52,110,30,22.666666666666668,FAIBLE,0,2,2,0
180295,585,INTELLIGENT,40,50,77,16,13,3,3.25,0.19805194805194806,29.7012987012987,110,27,20.77922077922078,FAIBLE,0,1,2,0
180295,590,INTELLIGENT,40,50,78,9,6,3,1.5,0.22115384615384615,29.115384615384617,111,26,11.538461538461538,FAIBLE,0,1,1,0
180295,595,INTELLIGENT,40,50,76,6,2,4,1.5,0.2302631578947368,27.68421052631579,114,29,7.894736842105263,FAIBLE,0,1,1,0
180295,600,INTELLIGENT,40,50,74,6,2,4,1.5,0.22702702702702698,27.10810810810811,117,31,8.108108108108109,FAIBLE,0,1,1,0
180295,605,INTELLIGENT,40,50,71,8,3,5,2,0.2197183098591549,27.323943661971832,120,34,11.267605633802816,FAIBLE,0,1,1,0
180295,610,INTELLIGENT,40,50,70,10,5,5,2.5,0.21428571428571425,26.8,123,37,14.285714285714286,FAIBLE,0,1,1,0
180295,615,INTELLIGENT,40,50,68,9,4,5,2.25,0.21691176470588233,27,126,39,13.235294117647058,FAIBLE,0,1,1,0
180295,620,INTELLIGENT,40,50,66,11,6,5,2.75,0.20833333333333334,27.606060606060606,129,41,16.666666666666668,FAIBLE,0,1,1,0
180295,625,INTELLIGENT,40,50,68,11,6,5,2.75,0.20955882352941174,27.191176470588236,130,41,16.176470588235293,FAIBLE,0,2,1,0
180295,630,INTELLIGENT,40,50,69,11,6,5,2.75,0.21014492753623187,27.304347826086957,131,39,15.942028985507246,FAIBLE,0,2,1,0
180295,635,INTELLIGENT,40,50,70,11,6,5,2.75,0.21071428571428572,27.7,132,37,15.714285714285714,FAIBLE,0,2,1,0
180295,640,INTELLIGENT,40,50,71,13,7,6,3.25,0.20422535211267606,28.12676056338028,133,34,18.309859154929576,FAIBLE,0,2,2,2
180295,645,INTELLIGENT,40,50,72,15,9,6,3.75,0.19791666666666663,28.72222222222222,133,31,20.833333333333332,FAIBLE,2,0,2,2
180295,650,INTELLIGENT,40,50,72,19,13,6,4.75,0.18402777777777773,29.958333333333332,133,27,26.38888888888889,FAIBLE,2,0,2,2
180295,655,INTELLIGENT,40,50,73,22,16,6,5.5,0.17465753424657535,30.931506849315067,133,26,30.136986301369863,MOYENNE,2,0,2,2
180295,660,INTELLIGENT,40,50,72,18,17,1,3.5,0.18749999999999994,31.48611111111111,134,25,25,FAIBLE,2,0,0,1
180295,665,INTELLIGENT,40,50,70,8,6,2,2,0.2214285714285714,31.185714285714287,137,28,11.428571428571429,FAIBLE,1,0,0,1
180295,670,INTELLIGENT,40,50,68,6,4,2,1.5,0.22794117647058823,29.41176470588235,140,30,8.823529411764707,FAIBLE,1,0,0,1
180295,675,INTELLIGENT,40,50,67,7,3,4,1.75,0.22388059701492538,28.28358208955224,142,32,10.447761194029852,FAIBLE,1,0,0,1
180295,680,INTELLIGENT,40,50,66,7,3,4,1.75,0.2212121212121212,28.424242424242426,144,34,10.606060606060606,FAIBLE,1,0,0,1
180295,685,INTELLIGENT,40,50,64,9,3,6,2.25,0.21484374999999997,29.875,146,36,14.0625,FAIBLE,1,0,0,1
180295,690,INTELLIGENT,40,50,65,9,3,6,2.25,0.21230769230769223,30.107692307692307,147,36,13.846153846153847,FAIBLE,1,0,0,1
180295,695,INTELLIGENT,40,50,65,11,4,7,2.5,0.20769230769230768,30.923076923076923,149,35,16.923076923076923,FAIBLE,1,0,0,2
180295,700,INTELLIGENT,40,50,65,12,5,7,2.75,0.20384615384615382,31.815384615384616,150,33,18.46153846153846,FAIBLE,2,0,0,2
180295,705,INTELLIGENT,40,50,65,12,5,7,2.75,0.20384615384615384,32.738461538461536,152,32,18.46153846153846,FAIBLE,2,0,0,2
180295,710,INTELLIGENT,40,50,68,15,5,10,3.5,0.19485294117647056,32.35294117647059,152,29,22.058823529411764,FAIBLE,2,0,2,2
180295,715,INTELLIGENT,40,50,72,13,5,8,3,0.2048611111111111,31.47222222222222,152,26,18.055555555555557,FAIBLE,2,0,2,0
180295,720,INTELLIGENT,40,50,75,8,5,3,2,0.2206666666666666,31.013333333333332,152,23,10.666666666666666,FAIBLE,0,2,2,0
180295,725,INTELLIGENT,40,50,74,12,11,1,3,0.20945945945945946,30.87837837837838,153,23,16.216216216216218,FAIBLE,0,2,2,0
180295,730,INTELLIGENT,40,50,74,10,8,2,2.5,0.21621621621621617,30.68918918918919,154,23,13.513513513513514,FAIBLE,0,2,1,0
180295,735,INTELLIGENT,40,50,75,8,6,2,2,0.22333333333333333,30.653333333333332,155,23,10.666666666666666,FAIBLE,0,2,1,0
180295,740,INTELLIGENT,40,50,75,4,2,2,1,0.23399999999999996,29.8,156,23,5.333333333333333,FAIBLE,0,1,1,0
180295,745,INTELLIGENT,40,50,74,4,1,3,1,0.23648648648648649,27.04054054054054,160,27,5.405405405405405,FAIBLE,0,1,1,0
180295,750,INTELLIGENT,40,50,72,4,1,3,1,0.2361111111111111,26.11111111111111,163,30,5.555555555555555,FAIBLE,0,1,1,0
180295,755,INTELLIGENT,40,50,69,6,2,4,1.5,0.22826086956521738,25.884057971014492,166,33,8.695652173913043,FAIBLE,0,1,1,0
180295,760,INTELLIGENT,40,50,68,8,2,6,2,0.22058823529411759,25.58823529411765,169,35,11.764705882352942,FAIBLE,0,1,1,0
180295,765,INTELLIGENT,40,50,68,10,4,6,2.5,0.21323529411764705,25.426470588235293,170,33,14.705882352941176,FAIBLE,0,1,1,0
180295,770,INTELLIGENT,40,50,69,13,6,7,3,0.2028985507246377,25.10144927536232,171,31,18.840579710144926,FAIBLE,0,2,2,0
180295,775,INTELLIGENT,40,50,69,16,7,9,3.5,0.1920289855072464,25.884057971014492,172,30,23.18840579710145,FAIBLE,0,2,2,2
180295,780,INTELLIGENT,40,50,68,17,7,10,3.75,0.1875,27.514705882352942,173,29,25,FAIBLE,2,2,2,2
180295,785,INTELLIGENT,40,50,68,22,8,14,5,0.1676470588235294,28.955882352941178,174,28,32.35294117647059,MOYENNE,2,2,2,2
180295,790,INTELLIGENT,40,50,68,14,13,1,3.25,0.19852941176470587,30.220588235294116,174,27,20.58823529411765,FAIBLE,2,0,0,2
180295,795,INTELLIGENT,40,50,69,15,12,3,3.75,0.19565217391304346,30.753623188405797,174,25,21.73913043478261,FAIBLE,2,0,0,1
180295,800,INTELLIGENT,40,50,70,13,10,3,3,0.20357142857142851,30.071428571428573,175,25,18.571428571428573,FAIBLE,1,0,0,1
180295,805,INTELLIGENT,40,50,69,9,7,2,2.25,0.217391304347826,28.942028985507246,177,25,13.043478260869565,FAIBLE,1,0,0,1
180295,810,INTELLIGENT,40,50,67,9,7,2,2,0.21641791044776118,27.223880597014926,180,28,13.432835820895523,FAIBLE,1,0,0,1
180295,815,INTELLIGENT,40,50,64,10,8,2,2.25,0.21093749999999994,27.96875,183,31,15.625,FAIBLE,1,0,0,1
180295,820,INTELLIGENT,40,50,63,10,8,2,2.25,0.21031746031746032,26.904761904761905,186,34,15.873015873015873,FAIBLE,1,0,2,1
180295,825,INTELLIGENT,40,50,61,11,8,3,2.5,0.20491803278688522,27,189,36,18.0327868852459,FAIBLE,1,0,2,1
180295,830,INTELLIGENT,40,50,62,11,8,3,2.5,0.20564516129032254,27.20967741935484,192,38,17.741935483870968,FAIBLE,2,0,2,1
180295,835,INTELLIGENT,40,50,60,14,10,4,3,0.18833333333333335,29.2,194,39,23.333333333333332,FAIBLE,2,0,2,1
180295,840,INTELLIGENT,40,50,61,14,10,4,2.75,0.19262295081967212,29.934426229508198,194,38,22.950819672131146,FAIBLE,2,0,1,2
180295,845,INTELLIGENT,40,50,63,10,6,4,2,0.2095238095238095,29.825396825396826,194,34,15.873015873015873,FAIBLE,2,2,1,2
180295,850,INTELLIGENT,40,50,66,7,5,2,1.5,0.22348484848484843,29.166666666666668,194,31,10.606060606060606,FAIBLE,0,2,1,2
180295,855,INTELLIGENT,40,50,69,10,5,5,2.25,0.21376811594202894,28.579710144927535,194,28,14.492753623188406,FAIBLE,0,2,1,2
180295,860,INTELLIGENT,40,50,72,12,8,4,2.75,0.2083333333333333,28.13888888888889,194,25,16.666666666666668,FAIBLE,0,2,1,0
180295,865,INTELLIGENT,40,50,74,6,4,2,1,0.22972972972972974,28.013513513513512,194,24,8.108108108108109,FAIBLE,0,1,1,0
180295,870,INTELLIGENT,40,50,73,3,1,2,0.5,0.23972602739726026,26.684931506849313,196,25,4.109589041095891,FAIBLE,0,1,1,0
180295,875,INTELLIGENT,40,50,71,4,1,3,1,0.23591549295774644,24.788732394366196,199,27,5.633802816901408,FAIBLE,0,1,1,0
180295,880,INTELLIGENT,40,50,75,5,2,3,1.25,0.23333333333333334,21.866666666666667,201,28,6.666666666666667,FAIBLE,0,1,1,0
180295,885,INTELLIGENT,40,50,73,6,3,3,1.5,0.2294520547945205,19.73972602739726,204,30,8.219178082191782,FAIBLE,0,1,1,0
180295,890,INTELLIGENT,40,50,70,7,4,3,1.75,0.22285714285714286,19.67142857142857,208,34,10,FAIBLE,0,1,1,2
180295,895,INTELLIGENT,40,50,69,10,6,4,2.5,0.213768115942029,20.347826086956523,210,36,14.492753623188406,FAIBLE,2,1,1,2
180295,900,INTELLIGENT,40,50,70,10,6,4,2.5,0.21428571428571427,20.714285714285715,211,36,14.285714285714286,FAIBLE,2,1,1,2
180295,905,INTELLIGENT,40,50,69,15,10,5,3.75,0.1956521739130435,21.942028985507246,212,35,21.73913043478261,FAIBLE,2,2,1,2
180295,910,INTELLIGENT,40,50,69,21,14,7,4.25,0.17391304347826086,23.26086956521739,213,33,30.434782608695652,MOYENNE,2,2,1,1
180295,915,INTELLIGENT,40,50,70,16,6,10,3,0.19,24.214285714285715,213,30,22.857142857142858,FAIBLE,1,2,1,1
180295,920,INTELLIGENT,40,50,71,14,2,12,3.5,0.20070422535211263,24.845070422535212,214,28,19.718309859154928,FAIBLE,1,2,2,1
180295,925,INTELLIGENT,40,50,72,8,2,6,1.75,0.2173611111111111,25.11111111111111,214,25,11.11111111111111,FAIBLE,1,0,2,1
